SKU|User|Title|Content|Points|Status|Comment|Date of Review
E1040882|Luisa H.|Niemand könnte besser auf unser Kleingeld aufpassen.|No one could take better care of our small change. :-)|5.0|1|Wow, we're very happy to hear that! Thank you very much for your feedback ❤|2023-05-26 04:17:11.080
E1071194|Luisa H.|Den Controller hält er sicher im Arm...auch|He holds the controller securely in his arm...even though you'd gladly take the heavy burden off little Groot. :-)|5.0|1|We are very pleased to hear that! Thank you very much for your feedback ❤|2023-05-26 04:20:06.493
E1066342|Luisa H.|Sie ist bequem und sitzt gut. Der|It is comfortable and fits well. The fabric is also very pleasant.|5.0|1|We are very pleased to hear that! Thank you very much for your feedback ❤|2023-05-26 04:21:29.199
E1067470|Luisa H.|Sehr schöne Tasse. Tolle Farben. Größer als|Very nice cup. Great colors. Bigger than I thought, but I should just learn to pay attention to the volume measurement beforehand. :-)|5.0|1|Thank you very much for your feedback ❤|2023-05-26 04:22:17.957
E1075710|Luisa H.|Ich habe diese Boxershorts meinem Mann zum|I gave these boxer shorts to my husband for his birthday and almost died laughing when I unpacked this fine fabric. He hasn't worn them yet, but I think they're great. :-D|5.0|1|We are very pleased to hear that! Best wishes from the Elbenwald ❤|2023-05-26 04:24:02.942
E1070809|Ann-Christin H.|Sehr zufrieden :)|The dress is really beautiful. I had previously ordered one that unfortunately had slight flaws in the fabric. But thanks to Elbenwald's really excellent customer service, I was quickly helped. I would order from them again and again 😊 thank you!|5.0|1|We are very pleased to hear that! Best wishes from the Elbenwald ❤|2023-05-26 12:05:34.863
E1008745|Maja J.|Absolute Empfehlung|Looks great, fast delivery, price/performance top|5.0|1|We are very pleased to hear that! Best wishes from the Elbenwald ❤|2023-05-26 15:00:22.671
E1070594|Cris|Stift kaputt |After 2 days, the pen broke and can no longer be closed. Not recommended.|1.0|1|Thank you for your feedback. We are very sorry about that. Please contact our customer service directly. Your Elbenwald Team|2023-05-26 18:27:40.217
E1072515|Maria Schwamberger|Super schöner Geldbeutel 💰|I looove him and always carry a piece of childhood with me🥰 Can't stop looking at him😍 Too bad the 5€ note, as you can see in the picture, wasn't included🥺 Just kidding😆😉|5.0|1|We are very pleased to hear that! Best wishes from Elbenwald ❤|2023-05-26 20:00:58.612
E1066873|Christopher H.|Wunderschön und sehr Hochwertig verarbeitet. Als Fan|Absolutely beautiful and very high quality craftsmanship. As a fan, simply a highlight.|5.0|1|We are very pleased to hear that! Best wishes from the Elbenwald ❤|2023-05-26 23:13:54.192
E1075972|Nicole  K.|Sehr schönes Badetuch|Very nice bath towel|5.0|1|We are very pleased to hear that! Best wishes from Elbenwald ❤|2023-05-27 04:13:25.174
E1039283|Nicole  K.|Tolle Müslischale. Hat die richtige Größe und|Great cereal bowl. Has the right size and is beautifully crafted.|5.0|1|We are very pleased to hear that! Best wishes from the Elbenwald ❤|2023-05-27 04:14:07.458
E1056247|Jana K.|Sehr gut. Ein lustiger Spaß für alle|Very good. A fun treat for all Harry Potter fans.|5.0|1|We are very pleased to hear that! Best wishes from Elbenwald ❤|2023-05-27 04:46:35.031
E1071530|Mikail A.|Alles super gelaufen, schnelle Lieferung :)) Jederzeit|Everything went great, fast delivery :)) Will do it again anytime!|5.0|1|We are very happy to hear that! ❤️❤️❤️ Thank you very much.|2023-05-27 05:23:11.877
E1024317|Anika F.|Schockverliebt und das war auch nicht das letzte Kleid ☺️|"A beautiful dress 😍
Fits perfectly and is also the perfect length, which isn't always easy for me at 1.85m 😅"|5.0|1|We are very happy to hear that! ❤️❤️❤️ Thank you very much.|2023-05-27 06:24:12.807
E1039298|Mathias  P.|Schöne Tasse besonders für HP Fans|Price-performance ratio is right, it's even dishwasher-safe. Great shape and pressure/burn-in—only with a Senseo will the height be a bit tight :D|5.0|1|We are very pleased to hear that! Best wishes from Elbenwald ❤|2023-05-27 06:41:27.066
E1074361|Bianca W.|Sehr toll und gemütlich|Very nice and cozy|5.0|1|We are very pleased to hear that! Best wishes from Elbenwald ❤|2023-05-27 06:47:04.580
E1009294|Bianca W.|Gute Qualität und lässt sich gut lesen|Good quality and easy to read.|5.0|1|We are very pleased to hear that! ❤️❤️❤️ Thank you very much.|2023-05-27 06:47:42.807
E1070295|Natalie V.|Tolle Figur + kreative E-Mails = Freude pur|"I saw this figure in a shop window during my vacation and unfortunately couldn't take it with me because the suitcase was already full.
I'm so glad I found it at Elbenwald and immediately ordered it.
The order arrived very quickly.
The emails Elbenwald sends are all so beautifully imaginative and creative that the order became a positive experience.
The figure is a Christmas gift. But I'm sure the joy will be huge."|5.0|1|We are very happy to hear that! ❤️❤️❤️ Thank you very much.|2023-05-27 07:00:46.880
E1060978|Natalie V.|Tolle Alraune. Direkt verliebt in diese Figur.|"This Mandrake was the reason I started collecting creature figures. The figure comes with a great presentation box, which makes the display in the figure cabinet look very elegant. However, you can also place the Mandrake without the box and even remove it from the pot. It is made with very high quality and detail.
The order arrived very quickly.
The emails that Elbenwald sends are all so beautifully imaginative and creatively written that the order became a positive experience."|5.0|1|Wooooooow, thank you so much for your detailed feedback!|2023-05-27 07:18:16.623
E1043302|Natalie V.|Detaillierte Phönix Figur mit Glaskugel Highlight|"Very nice detailed figure.
The glass ball on the floor is a small highlight for me.
The phoenix reminds me not only of the Harry Potter movies, but also of the game Hogwarts Legacies, and my heart just leaps at the sight of this figure and the wonderful memories it brings to mind.
The order arrived very quickly.
The emails that Elbenwald sends are all so beautifully fantastical and creatively written that the order became a positive experience."|5.0|1|Thank you for your great review.❤|2023-05-27 07:22:26.934
E1043301|Natalie V.|Ein Muss für die Tierwesen Sammlung|"I simply had to have the Hippogriff for my collection.
He wasn't my favorite, as he didn't stand out as well in the box and also in terms of size as a Hippogriff actually deserves.
Nevertheless, he is very beautiful and detailed, as well as the base and the cool pumpkin.
Hence, still 5 stars.
The order arrived very quickly.
The emails Elbenwald sends are all so beautifully imaginative and creatively written that the order became a positive experience."|5.0|1|Wooooooow, thank you so much for your detailed feedback!|2023-05-27 07:31:49.180
E1049811|Natalie V.|Eine tolle Niffler Figur mit geklauten Münzen als Details|"The Niffler is one of the most beautiful figures in the collection. It comes with a great presentation box and many details, such as the coins in its hand, on the floor, and the cute pouch full of coins.
It has a great size.
The order arrived very quickly.
The emails that Elbenwald sends are all so beautifully imaginative and creative that the order became a positive experience."|5.0|1|Thank you for your great review.❤|2023-05-27 07:36:18.438
E1071798|Selina K.|Nicht empfehlenswert und enttäuschend|"Jewelry already worn/broken. 
It was too obvious that it was more of a leftover stock. Unfortunately, I can't crochet either. The crochet set is therefore unusable."|1.0|1|Thank you for your feedback. We apologize that an item was already defective. Please contact our customer service directly so that a replacement can be arranged. Your Elbenwald Team|2023-05-27 07:46:03.338
E1071798|Lisa  W.|Für mich leider nichts dabei|"Unfortunately, there was absolutely nothing in my box and especially nothing of high value.
A Christmas gift with a fashion jewelry necklace
A scarf to knit yourself but of course in a house where I don't know anyone who likes it...
A key chain, for me, not so beautiful
And Funko Pop stamp set.

Ordered 2 boxes for 2 children and they were completely identical. It's a shame when you order them together and they deliver two identical ones."|2.0|1|Thank you for your feedback. The boxes are always repackaged at different intervals. If you order multiple items, you will receive the same ones. Best wishes from the Elbenwald.|2023-05-27 08:10:57.087
E1031292|Lisa  W.|Kratzig aber sieht schön aus|I find him very scratchy, so he's going back. But he looked very beautiful.|3.0|1|Thank you for your feedback.|2023-05-27 08:15:02.951
E1003416|Lolita O.|Super|Super|5.0|1|Thank you very much for your feedback 😊|2023-05-27 08:38:12.320
E1012118|Lolita O.|Super|Super|5.0|1|Thank you very much for your feedback 😊|2023-05-27 08:38:13.569
E1065992|Lolita O.|Super|Super|5.0|1|Thank you for your review. ❤ Greetings from the Elven Forest.|2023-05-27 08:38:15.767
E1051388|Gabriele M.|Sehen toll aus sind bequem würde sie weiter empfehlen…-|"These flip-flops from the Rogue Badger collection not only look great, but they are also very comfortable.
I have therefore already ordered them three times and can only recommend them further…"|5.0|1|Thank you for your great review.❤|2023-05-27 08:58:36.095
E1061972|Monika M.|Für jeden Fan ein tolles Geschenk|"Looks awesome. Luckily arrived in one piece and was delivered quickly.
Super!"|5.0|1|Thank you for your great review.❤|2023-05-27 09:08:45.183
E1074316|Andreas H.|Gute Qualität!|"So, I have to say that I'm very satisfied with the pillow.
The print (image) is beautifully sharp & not blurry, the size is just right, not too small or too large.
It just fits every Naruto fan😁"|5.0|1|Thank you very much for your feedback 😊|2023-05-27 10:12:26.731
E1074221|Stephanie  G.|Sie ist soooo schön! Ich hab sie|She is soooo beautiful! I married her right away.🥰|5.0|1|Thank you very much for your feedback 😊|2023-05-27 11:37:50.842
E1074775|Stephanie  G.|Ich liebe die Figur 🥰|I love the character 🥰|5.0|1|Thank you so much for your feedback 😊 Best wishes from the Elven Forest|2023-05-27 11:38:30.537
E1029866|Jens A.|Qualität ist gut, aber der Farbton leider|Quality is good, but the color is unfortunately far from the original.|4.0|1|Thank you very much for your feedback 😊|2023-05-27 11:43:40.569
E1056667|Marie-Therese H.|Sehr schöne Figur!|Very nice figure!|5.0|1|Thank you very much for your feedback 😊|2023-05-27 16:27:12.200
E1076618|Jessica  J.|Schick|I really like it.|5.0|1|Thank you for your review.❤ Greetings from the Elbenwald.|2023-05-27 17:43:11.170
E1040276|Jessica  J.|Super|Very cute and perfect for young Potter fans|5.0|1|We are very happy to hear that! ❤️❤️❤️|2023-05-27 17:43:48.012
E1063997|Jessica  J.|Top|Very nice & an absolute eye-catcher|5.0|1|Thank you very much for your feedback 😊|2023-05-27 17:44:17.827
E1067841|Jessica  J.|Hingucker|Superbly crafted|5.0|1|Thank you very much for your feedback 😊|2023-05-27 17:44:43.102
E1075984|Bianca |Wunderschön |A beautiful limited edition ticket from Sasuke. Very well made and elegant.|5.0|0|How lovely to hear that you like the ticket so much! Thank you very much for your feedback ❤️|2023-05-27 20:42:24.031
E1070594|Cris|Stift kaputt |Pen broke after 2 days. Not recommended.|1.0|0|Thank you for your feedback. This should not have happened. Please contact our customer service immediately. Your Elbenwald Team|2023-05-27 21:37:27.070
E1061856|Claudia  R.|Ein schönes Tshirt|Very nice T-shirt, good fit and great quality.|5.0|1|How lovely to hear that you like the T-shirt so much! Thank you so much for your feedback ❤️|2023-05-27 22:25:58.110
E1062330|Claudia  R.|Tolles Tshirt:-)|Great quality, good fit.|5.0|1|We are very pleased to hear that! Thank you very much for your feedback ❤|2023-05-27 22:27:11.188
E1001668|Helenarawenclaw|Begeistert|"Wow! The mirror is really great. Great quality and really heavy. Some people have something to say about the size, but the dimensions are listed, so you know how big it is.
I would order it again and again. I think it's one of the highest quality replicas."|5.0|1|Wow, thank you so much for your detailed feedback! We are very happy to hear that the mirror arrived so well with you and that you are satisfied. ❤️ Best wishes from Elbenwald 🤗|2023-05-28 07:10:24.507
E1074316|Sylvia L.|super !!|The gift arrived super great with the recipient. Everything worked out perfectly. Always happy to do it again.|5.0|1|We are very pleased to hear that! Thank you very much for your feedback ❤|2023-05-28 08:36:21.913
E1001269|Ralf A.|Ein solides GUT|The fabric is solid, the stitching is very good, however, the cut is extremely simple. What I mean by that is, I pull a sack over myself, and it hangs just like this shirt. And the size is a bit of an issue. Normally, at 1.83 meters tall, I wear XL clothes. I once bought an XL shirt and it was quite tight. This time, I got a XXL shirt and it's very loose. So there doesn't seem to be a middle ground, which is something I don't particularly like. In the end, I'm still satisfied with the price-performance ratio. Don't expect a mega product, but it's a good thing to wear at a medieval market.|4.0|1|Thank you very much for your feedback 😊|2023-05-28 12:51:49.041
